subject_id,motion,record_id,feature,condition,value
p26,Global,hook_right_p26_Global_001_similarity_matrix,rotation,Pre,0.39350505319713014
p26,Global,jap_p26_Global_similarity_matrix,rotation,Pre,0.6813584452534096
p26,Global,straight_p26_Global_003_similarity_matrix,rotation,Pre,0.657664554901947
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,rotation,Pre,0.6725397864685345
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,rotation,Pre,0.771655323708566
p26,Global,hook_left_p26_Global_002_similarity_matrix,rotation,Main,0.6450043705421326
p26,Global,hook_right_p26_Global_001_similarity_matrix,rotation,Main,0.5416998117653391
p26,Global,jap_p26_Global_similarity_matrix,rotation,Main,0.6032462259843879
p26,Global,straight_p26_Global_003_similarity_matrix,rotation,Main,0.4234395997481004
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,rotation,Main,0.6388869848328843
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,rotation,Main,0.7498707074625185
p26,Global,hook_left_p26_Global_002_similarity_matrix,rotation,Post,0.8222149088038527
p26,Global,hook_right_p26_Global_001_similarity_matrix,rotation,Post,0.576284842473823
p26,Global,jap_p26_Global_similarity_matrix,rotation,Post,0.8417681475228642
p26,Global,straight_p26_Global_003_similarity_matrix,rotation,Post,0.7976238971592082
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,rotation,Post,0.6714649490045311
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,rotation,Post,0.7569330546956483
p26,Global,hook_left_p26_Global_002_similarity_matrix,Velocity,Pre,0.06928907740346252
p26,Global,hook_right_p26_Global_001_similarity_matrix,Velocity,Pre,0.048988357282847575
p26,Global,jap_p26_Global_similarity_matrix,Velocity,Pre,0.04831471517081544
p26,Global,straight_p26_Global_003_similarity_matrix,Velocity,Pre,0.04812776353794491
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Velocity,Pre,0.04808218369983961
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Velocity,Pre,0.048148680441948845
p26,Global,hook_left_p26_Global_002_similarity_matrix,Velocity,Main,0.06866955578227243
p26,Global,hook_right_p26_Global_001_similarity_matrix,Velocity,Main,0.049183708151664465
p26,Global,jap_p26_Global_similarity_matrix,Velocity,Main,0.04864383821324429
p26,Global,straight_p26_Global_003_similarity_matrix,Velocity,Main,0.04836962129376856
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Velocity,Main,0.04792808798032446
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Velocity,Main,0.04845575923455398
p26,Global,hook_left_p26_Global_002_similarity_matrix,Velocity,Post,0.0683282631536132
p26,Global,hook_right_p26_Global_001_similarity_matrix,Velocity,Post,0.04896565123444011
p26,Global,jap_p26_Global_similarity_matrix,Velocity,Post,0.04996698112997391
p26,Global,straight_p26_Global_003_similarity_matrix,Velocity,Post,0.04910952945469706
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Velocity,Post,0.04807244302498792
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Velocity,Post,0.04810207714765847
,,rmanova_long,Acceleration,Pre,
,,wide_feature=Acceleration,Acceleration,Pre,
,,wide_feature=Core,Acceleration,Pre,
,,wide_feature=Head,Acceleration,Pre,
,,wide_feature=Joint_Angle,Acceleration,Pre,
,,wide_feature=Left_Arm,Acceleration,Pre,
,,wide_feature=Left_Leg,Acceleration,Pre,
,,wide_feature=Overall,Acceleration,Pre,
,,wide_feature=Position,Acceleration,Pre,
,,wide_feature=Right_Arm,Acceleration,Pre,
,,wide_feature=Right_Leg,Acceleration,Pre,
,,wide_feature=rotation,Acceleration,Pre,
,,wide_feature=Velocity,Acceleration,Pre,
,,rmanova_long,Acceleration,Main,
,,wide_feature=Acceleration,Acceleration,Main,
,,wide_feature=Core,Acceleration,Main,
,,wide_feature=Head,Acceleration,Main,
,,wide_feature=Joint_Angle,Acceleration,Main,
,,wide_feature=Left_Arm,Acceleration,Main,
,,wide_feature=Left_Leg,Acceleration,Main,
,,wide_feature=Overall,Acceleration,Main,
,,wide_feature=Position,Acceleration,Main,
,,wide_feature=Right_Arm,Acceleration,Main,
,,wide_feature=Right_Leg,Acceleration,Main,
,,wide_feature=rotation,Acceleration,Main,
,,wide_feature=Velocity,Acceleration,Main,
,,rmanova_long,Acceleration,Post,
,,wide_feature=Acceleration,Acceleration,Post,
,,wide_feature=Core,Acceleration,Post,
,,wide_feature=Head,Acceleration,Post,
,,wide_feature=Joint_Angle,Acceleration,Post,
,,wide_feature=Left_Arm,Acceleration,Post,
,,wide_feature=Left_Leg,Acceleration,Post,
,,wide_feature=Overall,Acceleration,Post,
,,wide_feature=Position,Acceleration,Post,
,,wide_feature=Right_Arm,Acceleration,Post,
,,wide_feature=Right_Leg,Acceleration,Post,
,,wide_feature=rotation,Acceleration,Post,
,,wide_feature=Velocity,Acceleration,Post,
,,rmanova_long,Core,Pre,
,,wide_feature=Acceleration,Core,Pre,
,,wide_feature=Core,Core,Pre,
,,wide_feature=Head,Core,Pre,
,,wide_feature=Joint_Angle,Core,Pre,
,,wide_feature=Left_Arm,Core,Pre,
,,wide_feature=Left_Leg,Core,Pre,
,,wide_feature=Overall,Core,Pre,
,,wide_feature=Position,Core,Pre,
,,wide_feature=Right_Arm,Core,Pre,
,,wide_feature=Right_Leg,Core,Pre,
,,wide_feature=rotation,Core,Pre,
,,wide_feature=Velocity,Core,Pre,
,,rmanova_long,Core,Main,
,,wide_feature=Acceleration,Core,Main,
,,wide_feature=Core,Core,Main,
,,wide_feature=Head,Core,Main,
,,wide_feature=Joint_Angle,Core,Main,
,,wide_feature=Left_Arm,Core,Main,
,,wide_feature=Left_Leg,Core,Main,
,,wide_feature=Overall,Core,Main,
,,wide_feature=Position,Core,Main,
,,wide_feature=Right_Arm,Core,Main,
,,wide_feature=Right_Leg,Core,Main,
,,wide_feature=rotation,Core,Main,
,,wide_feature=Velocity,Core,Main,
,,rmanova_long,Core,Post,
,,wide_feature=Acceleration,Core,Post,
,,wide_feature=Core,Core,Post,
,,wide_feature=Head,Core,Post,
,,wide_feature=Joint_Angle,Core,Post,
,,wide_feature=Left_Arm,Core,Post,
,,wide_feature=Left_Leg,Core,Post,
,,wide_feature=Overall,Core,Post,
,,wide_feature=Position,Core,Post,
,,wide_feature=Right_Arm,Core,Post,
,,wide_feature=Right_Leg,Core,Post,
,,wide_feature=rotation,Core,Post,
,,wide_feature=Velocity,Core,Post,
,,rmanova_long,Head,Pre,
,,wide_feature=Acceleration,Head,Pre,
,,wide_feature=Core,Head,Pre,
,,wide_feature=Head,Head,Pre,
,,wide_feature=Joint_Angle,Head,Pre,
,,wide_feature=Left_Arm,Head,Pre,
,,wide_feature=Left_Leg,Head,Pre,
,,wide_feature=Overall,Head,Pre,
,,wide_feature=Position,Head,Pre,
,,wide_feature=Right_Arm,Head,Pre,
,,wide_feature=Right_Leg,Head,Pre,
,,wide_feature=rotation,Head,Pre,
,,wide_feature=Velocity,Head,Pre,
,,rmanova_long,Head,Main,
,,wide_feature=Acceleration,Head,Main,
,,wide_feature=Core,Head,Main,
,,wide_feature=Head,Head,Main,
,,wide_feature=Joint_Angle,Head,Main,
,,wide_feature=Left_Arm,Head,Main,
,,wide_feature=Left_Leg,Head,Main,
,,wide_feature=Overall,Head,Main,
,,wide_feature=Position,Head,Main,
,,wide_feature=Right_Arm,Head,Main,
,,wide_feature=Right_Leg,Head,Main,
,,wide_feature=rotation,Head,Main,
,,wide_feature=Velocity,Head,Main,
,,rmanova_long,Head,Post,
,,wide_feature=Acceleration,Head,Post,
,,wide_feature=Core,Head,Post,
,,wide_feature=Head,Head,Post,
,,wide_feature=Joint_Angle,Head,Post,
,,wide_feature=Left_Arm,Head,Post,
,,wide_feature=Left_Leg,Head,Post,
,,wide_feature=Overall,Head,Post,
,,wide_feature=Position,Head,Post,
,,wide_feature=Right_Arm,Head,Post,
,,wide_feature=Right_Leg,Head,Post,
,,wide_feature=rotation,Head,Post,
,,wide_feature=Velocity,Head,Post,
,,rmanova_long,Joint Angle,Pre,
,,wide_feature=Acceleration,Joint Angle,Pre,
,,wide_feature=Core,Joint Angle,Pre,
,,wide_feature=Head,Joint Angle,Pre,
,,wide_feature=Joint_Angle,Joint Angle,Pre,
,,wide_feature=Left_Arm,Joint Angle,Pre,
,,wide_feature=Left_Leg,Joint Angle,Pre,
,,wide_feature=Overall,Joint Angle,Pre,
,,wide_feature=Position,Joint Angle,Pre,
,,wide_feature=Right_Arm,Joint Angle,Pre,
,,wide_feature=Right_Leg,Joint Angle,Pre,
,,wide_feature=rotation,Joint Angle,Pre,
,,wide_feature=Velocity,Joint Angle,Pre,
,,rmanova_long,Joint Angle,Main,
,,wide_feature=Acceleration,Joint Angle,Main,
,,wide_feature=Core,Joint Angle,Main,
,,wide_feature=Head,Joint Angle,Main,
,,wide_feature=Joint_Angle,Joint Angle,Main,
,,wide_feature=Left_Arm,Joint Angle,Main,
,,wide_feature=Left_Leg,Joint Angle,Main,
,,wide_feature=Overall,Joint Angle,Main,
,,wide_feature=Position,Joint Angle,Main,
,,wide_feature=Right_Arm,Joint Angle,Main,
,,wide_feature=Right_Leg,Joint Angle,Main,
,,wide_feature=rotation,Joint Angle,Main,
,,wide_feature=Velocity,Joint Angle,Main,
,,rmanova_long,Joint Angle,Post,
,,wide_feature=Acceleration,Joint Angle,Post,
,,wide_feature=Core,Joint Angle,Post,
,,wide_feature=Head,Joint Angle,Post,
,,wide_feature=Joint_Angle,Joint Angle,Post,
,,wide_feature=Left_Arm,Joint Angle,Post,
,,wide_feature=Left_Leg,Joint Angle,Post,
,,wide_feature=Overall,Joint Angle,Post,
,,wide_feature=Position,Joint Angle,Post,
,,wide_feature=Right_Arm,Joint Angle,Post,
,,wide_feature=Right_Leg,Joint Angle,Post,
,,wide_feature=rotation,Joint Angle,Post,
,,wide_feature=Velocity,Joint Angle,Post,
,,rmanova_long,Left_Arm,Pre,
,,wide_feature=Acceleration,Left_Arm,Pre,
,,wide_feature=Core,Left_Arm,Pre,
,,wide_feature=Head,Left_Arm,Pre,
,,wide_feature=Joint_Angle,Left_Arm,Pre,
,,wide_feature=Left_Arm,Left_Arm,Pre,
,,wide_feature=Left_Leg,Left_Arm,Pre,
,,wide_feature=Overall,Left_Arm,Pre,
,,wide_feature=Position,Left_Arm,Pre,
,,wide_feature=Right_Arm,Left_Arm,Pre,
,,wide_feature=Right_Leg,Left_Arm,Pre,
,,wide_feature=rotation,Left_Arm,Pre,
,,wide_feature=Velocity,Left_Arm,Pre,
,,rmanova_long,Left_Arm,Main,
,,wide_feature=Acceleration,Left_Arm,Main,
,,wide_feature=Core,Left_Arm,Main,
,,wide_feature=Head,Left_Arm,Main,
,,wide_feature=Joint_Angle,Left_Arm,Main,
,,wide_feature=Left_Arm,Left_Arm,Main,
,,wide_feature=Left_Leg,Left_Arm,Main,
,,wide_feature=Overall,Left_Arm,Main,
,,wide_feature=Position,Left_Arm,Main,
,,wide_feature=Right_Arm,Left_Arm,Main,
,,wide_feature=Right_Leg,Left_Arm,Main,
,,wide_feature=rotation,Left_Arm,Main,
,,wide_feature=Velocity,Left_Arm,Main,
,,rmanova_long,Left_Arm,Post,
,,wide_feature=Acceleration,Left_Arm,Post,
,,wide_feature=Core,Left_Arm,Post,
,,wide_feature=Head,Left_Arm,Post,
,,wide_feature=Joint_Angle,Left_Arm,Post,
,,wide_feature=Left_Arm,Left_Arm,Post,
,,wide_feature=Left_Leg,Left_Arm,Post,
,,wide_feature=Overall,Left_Arm,Post,
,,wide_feature=Position,Left_Arm,Post,
,,wide_feature=Right_Arm,Left_Arm,Post,
,,wide_feature=Right_Leg,Left_Arm,Post,
,,wide_feature=rotation,Left_Arm,Post,
,,wide_feature=Velocity,Left_Arm,Post,
,,rmanova_long,Left_Leg,Pre,
,,wide_feature=Acceleration,Left_Leg,Pre,
,,wide_feature=Core,Left_Leg,Pre,
,,wide_feature=Head,Left_Leg,Pre,
,,wide_feature=Joint_Angle,Left_Leg,Pre,
,,wide_feature=Left_Arm,Left_Leg,Pre,
,,wide_feature=Left_Leg,Left_Leg,Pre,
,,wide_feature=Overall,Left_Leg,Pre,
,,wide_feature=Position,Left_Leg,Pre,
,,wide_feature=Right_Arm,Left_Leg,Pre,
,,wide_feature=Right_Leg,Left_Leg,Pre,
,,wide_feature=rotation,Left_Leg,Pre,
,,wide_feature=Velocity,Left_Leg,Pre,
,,rmanova_long,Left_Leg,Main,
,,wide_feature=Acceleration,Left_Leg,Main,
,,wide_feature=Core,Left_Leg,Main,
,,wide_feature=Head,Left_Leg,Main,
,,wide_feature=Joint_Angle,Left_Leg,Main,
,,wide_feature=Left_Arm,Left_Leg,Main,
,,wide_feature=Left_Leg,Left_Leg,Main,
,,wide_feature=Overall,Left_Leg,Main,
,,wide_feature=Position,Left_Leg,Main,
,,wide_feature=Right_Arm,Left_Leg,Main,
,,wide_feature=Right_Leg,Left_Leg,Main,
,,wide_feature=rotation,Left_Leg,Main,
,,wide_feature=Velocity,Left_Leg,Main,
,,rmanova_long,Left_Leg,Post,
,,wide_feature=Acceleration,Left_Leg,Post,
,,wide_feature=Core,Left_Leg,Post,
,,wide_feature=Head,Left_Leg,Post,
,,wide_feature=Joint_Angle,Left_Leg,Post,
,,wide_feature=Left_Arm,Left_Leg,Post,
,,wide_feature=Left_Leg,Left_Leg,Post,
,,wide_feature=Overall,Left_Leg,Post,
,,wide_feature=Position,Left_Leg,Post,
,,wide_feature=Right_Arm,Left_Leg,Post,
,,wide_feature=Right_Leg,Left_Leg,Post,
,,wide_feature=rotation,Left_Leg,Post,
,,wide_feature=Velocity,Left_Leg,Post,
,,rmanova_long,Overall,Pre,
,,wide_feature=Acceleration,Overall,Pre,
,,wide_feature=Core,Overall,Pre,
,,wide_feature=Head,Overall,Pre,
,,wide_feature=Joint_Angle,Overall,Pre,
,,wide_feature=Left_Arm,Overall,Pre,
,,wide_feature=Left_Leg,Overall,Pre,
,,wide_feature=Overall,Overall,Pre,
,,wide_feature=Position,Overall,Pre,
,,wide_feature=Right_Arm,Overall,Pre,
,,wide_feature=Right_Leg,Overall,Pre,
,,wide_feature=rotation,Overall,Pre,
,,wide_feature=Velocity,Overall,Pre,
,,rmanova_long,Overall,Main,
,,wide_feature=Acceleration,Overall,Main,
,,wide_feature=Core,Overall,Main,
,,wide_feature=Head,Overall,Main,
,,wide_feature=Joint_Angle,Overall,Main,
,,wide_feature=Left_Arm,Overall,Main,
,,wide_feature=Left_Leg,Overall,Main,
,,wide_feature=Overall,Overall,Main,
,,wide_feature=Position,Overall,Main,
,,wide_feature=Right_Arm,Overall,Main,
,,wide_feature=Right_Leg,Overall,Main,
,,wide_feature=rotation,Overall,Main,
,,wide_feature=Velocity,Overall,Main,
,,rmanova_long,Overall,Post,
,,wide_feature=Acceleration,Overall,Post,
,,wide_feature=Core,Overall,Post,
,,wide_feature=Head,Overall,Post,
,,wide_feature=Joint_Angle,Overall,Post,
,,wide_feature=Left_Arm,Overall,Post,
,,wide_feature=Left_Leg,Overall,Post,
,,wide_feature=Overall,Overall,Post,
,,wide_feature=Position,Overall,Post,
,,wide_feature=Right_Arm,Overall,Post,
,,wide_feature=Right_Leg,Overall,Post,
,,wide_feature=rotation,Overall,Post,
,,wide_feature=Velocity,Overall,Post,
,,rmanova_long,Position,Pre,
,,wide_feature=Acceleration,Position,Pre,
,,wide_feature=Core,Position,Pre,
,,wide_feature=Head,Position,Pre,
,,wide_feature=Joint_Angle,Position,Pre,
,,wide_feature=Left_Arm,Position,Pre,
,,wide_feature=Left_Leg,Position,Pre,
,,wide_feature=Overall,Position,Pre,
,,wide_feature=Position,Position,Pre,
,,wide_feature=Right_Arm,Position,Pre,
,,wide_feature=Right_Leg,Position,Pre,
,,wide_feature=rotation,Position,Pre,
,,wide_feature=Velocity,Position,Pre,
,,rmanova_long,Position,Main,
,,wide_feature=Acceleration,Position,Main,
,,wide_feature=Core,Position,Main,
,,wide_feature=Head,Position,Main,
,,wide_feature=Joint_Angle,Position,Main,
,,wide_feature=Left_Arm,Position,Main,
,,wide_feature=Left_Leg,Position,Main,
,,wide_feature=Overall,Position,Main,
,,wide_feature=Position,Position,Main,
,,wide_feature=Right_Arm,Position,Main,
,,wide_feature=Right_Leg,Position,Main,
,,wide_feature=rotation,Position,Main,
,,wide_feature=Velocity,Position,Main,
,,rmanova_long,Position,Post,
,,wide_feature=Acceleration,Position,Post,
,,wide_feature=Core,Position,Post,
,,wide_feature=Head,Position,Post,
,,wide_feature=Joint_Angle,Position,Post,
,,wide_feature=Left_Arm,Position,Post,
,,wide_feature=Left_Leg,Position,Post,
,,wide_feature=Overall,Position,Post,
,,wide_feature=Position,Position,Post,
,,wide_feature=Right_Arm,Position,Post,
,,wide_feature=Right_Leg,Position,Post,
,,wide_feature=rotation,Position,Post,
,,wide_feature=Velocity,Position,Post,
,,rmanova_long,Right_Arm,Pre,
,,wide_feature=Acceleration,Right_Arm,Pre,
,,wide_feature=Core,Right_Arm,Pre,
,,wide_feature=Head,Right_Arm,Pre,
,,wide_feature=Joint_Angle,Right_Arm,Pre,
,,wide_feature=Left_Arm,Right_Arm,Pre,
,,wide_feature=Left_Leg,Right_Arm,Pre,
,,wide_feature=Overall,Right_Arm,Pre,
,,wide_feature=Position,Right_Arm,Pre,
,,wide_feature=Right_Arm,Right_Arm,Pre,
,,wide_feature=Right_Leg,Right_Arm,Pre,
,,wide_feature=rotation,Right_Arm,Pre,
,,wide_feature=Velocity,Right_Arm,Pre,
,,rmanova_long,Right_Arm,Main,
,,wide_feature=Acceleration,Right_Arm,Main,
,,wide_feature=Core,Right_Arm,Main,
,,wide_feature=Head,Right_Arm,Main,
,,wide_feature=Joint_Angle,Right_Arm,Main,
,,wide_feature=Left_Arm,Right_Arm,Main,
,,wide_feature=Left_Leg,Right_Arm,Main,
,,wide_feature=Overall,Right_Arm,Main,
,,wide_feature=Position,Right_Arm,Main,
,,wide_feature=Right_Arm,Right_Arm,Main,
,,wide_feature=Right_Leg,Right_Arm,Main,
,,wide_feature=rotation,Right_Arm,Main,
,,wide_feature=Velocity,Right_Arm,Main,
,,rmanova_long,Right_Arm,Post,
,,wide_feature=Acceleration,Right_Arm,Post,
,,wide_feature=Core,Right_Arm,Post,
,,wide_feature=Head,Right_Arm,Post,
,,wide_feature=Joint_Angle,Right_Arm,Post,
,,wide_feature=Left_Arm,Right_Arm,Post,
,,wide_feature=Left_Leg,Right_Arm,Post,
,,wide_feature=Overall,Right_Arm,Post,
,,wide_feature=Position,Right_Arm,Post,
,,wide_feature=Right_Arm,Right_Arm,Post,
,,wide_feature=Right_Leg,Right_Arm,Post,
,,wide_feature=rotation,Right_Arm,Post,
,,wide_feature=Velocity,Right_Arm,Post,
,,rmanova_long,Right_Leg,Pre,
,,wide_feature=Acceleration,Right_Leg,Pre,
,,wide_feature=Core,Right_Leg,Pre,
,,wide_feature=Head,Right_Leg,Pre,
,,wide_feature=Joint_Angle,Right_Leg,Pre,
,,wide_feature=Left_Arm,Right_Leg,Pre,
,,wide_feature=Left_Leg,Right_Leg,Pre,
,,wide_feature=Overall,Right_Leg,Pre,
,,wide_feature=Position,Right_Leg,Pre,
,,wide_feature=Right_Arm,Right_Leg,Pre,
,,wide_feature=Right_Leg,Right_Leg,Pre,
,,wide_feature=rotation,Right_Leg,Pre,
,,wide_feature=Velocity,Right_Leg,Pre,
,,rmanova_long,Right_Leg,Main,
,,wide_feature=Acceleration,Right_Leg,Main,
,,wide_feature=Core,Right_Leg,Main,
,,wide_feature=Head,Right_Leg,Main,
,,wide_feature=Joint_Angle,Right_Leg,Main,
,,wide_feature=Left_Arm,Right_Leg,Main,
,,wide_feature=Left_Leg,Right_Leg,Main,
,,wide_feature=Overall,Right_Leg,Main,
,,wide_feature=Position,Right_Leg,Main,
,,wide_feature=Right_Arm,Right_Leg,Main,
,,wide_feature=Right_Leg,Right_Leg,Main,
,,wide_feature=rotation,Right_Leg,Main,
,,wide_feature=Velocity,Right_Leg,Main,
,,rmanova_long,Right_Leg,Post,
,,wide_feature=Acceleration,Right_Leg,Post,
,,wide_feature=Core,Right_Leg,Post,
,,wide_feature=Head,Right_Leg,Post,
,,wide_feature=Joint_Angle,Right_Leg,Post,
,,wide_feature=Left_Arm,Right_Leg,Post,
,,wide_feature=Left_Leg,Right_Leg,Post,
,,wide_feature=Overall,Right_Leg,Post,
,,wide_feature=Position,Right_Leg,Post,
,,wide_feature=Right_Arm,Right_Leg,Post,
